id,pedido_id,produto_id,quantidade,preco_unit
5274,1758,3,2,209.83
5275,1758,20,1,470.01
5276,1758,32,2,234.68
5277,1759,35,2,280.15
5278,1760,91,4,208.48
5279,1760,49,1,132.46
5280,1760,97,4,10.38
5281,1760,41,3,128.72
5282,1760,89,2,423.79
5283,1761,29,1,182.45
5284,1761,97,4,135.36
5285,1761,57,1,352.96
5286,1762,32,3,343.04
5287,1762,35,4,415.26
5288,1762,92,2,68.24
5289,1763,32,4,499.06
5290,1763,92,3,145.46
5291,1763,26,4,211.45
5292,1763,5,2,123.1
5293,1763,60,4,207.58
5294,1764,10,4,149.01
5295,1764,40,2,192.69
5296,1764,86,4,484.22
5297,1764,7,2,76.1
5298,1764,68,3,101.14
5299,1765,53,2,91.23
5300,1765,54,2,15.43
5301,1765,59,4,45.61
5302,1765,45,4,96.69
5303,1766,95,2,298.11
5304,1766,97,2,115.51
5305,1766,52,4,433.93
5306,1766,58,4,357.96
5307,1767,100,2,192.36
5308,1767,16,4,16.06
5309,1767,23,2,134.86
5310,1767,33,1,266.4
5311,1767,26,2,56.87
5312,1768,77,2,488.26
5313,1768,17,1,85.83
5314,1768,1,4,14.82
5315,1768,7,1,151.9
5316,1768,19,4,465.67
5317,1769,40,1,478.73
5318,1769,37,2,427.92
5319,1769,16,1,116.69
5320,1769,74,1,110.02
5321,1769,82,4,167.48
5322,1770,76,4,74.87
5323,1770,86,4,325.77
5324,1770,96,4,155.59
5325,1770,2,2,155.46
5326,1770,91,3,314.33
5327,1771,30,1,264.11
5328,1771,4,3,417.51
5329,1772,55,4,496.73
5330,1772,34,1,314.97
5331,1772,73,4,71.3
5332,1772,48,1,328.03
5333,1772,1,4,271.63
5334,1773,32,4,332.85
5335,1774,53,4,311.69
5336,1775,62,4,290.22
5337,1776,1,3,426.29
5338,1776,40,3,131.48
5339,1777,21,3,69.05
5340,1777,10,3,120.51
5341,1777,80,2,246.26
5342,1777,13,3,426.71
5343,1778,64,1,253.14
5344,1779,45,2,45.9
5345,1779,12,1,120.62
5346,1780,19,2,483.34
5347,1780,96,3,418.33
5348,1780,67,1,299.49
5349,1780,59,4,104.75
5350,1780,94,1,103.04
5351,1781,40,3,427.37
5352,1781,37,3,424.85
5353,1782,64,1,392.07
5354,1782,96,4,22.58
5355,1782,100,4,434.34
5356,1782,9,2,164.45
5357,1782,61,1,349.0
5358,1783,97,3,47.35
5359,1783,81,1,395.35
5360,1783,89,1,488.95
5361,1783,89,3,54.02
5362,1784,76,2,433.3
5363,1784,46,3,48.44
5364,1785,5,2,486.08
5365,1785,46,1,283.59
5366,1785,70,1,178.71
5367,1785,13,1,367.17
5368,1786,92,4,137.68
5369,1786,32,4,337.85
5370,1786,7,1,461.69
5371,1787,37,4,11.32
5372,1787,2,1,298.04
5373,1787,40,3,166.28
5374,1787,3,1,274.39
5375,1788,70,2,97.32
5376,1788,76,1,343.68
5377,1789,99,4,386.78
5378,1789,48,1,126.89
5379,1789,36,4,345.4
5380,1789,69,1,333.44
5381,1790,42,1,84.26
5382,1790,44,2,307.96
5383,1790,49,1,485.7
5384,1790,91,3,349.1
5385,1790,93,2,434.81
5386,1791,17,3,363.21
5387,1791,25,2,37.19
5388,1792,3,4,156.99
5389,1792,56,1,383.42
5390,1792,93,4,30.86
5391,1792,6,4,496.28
5392,1792,87,2,30.1
5393,1793,93,1,275.02
5394,1794,26,2,48.64
5395,1794,49,2,407.27
5396,1794,69,1,57.16
5397,1795,44,3,284.83
5398,1795,31,2,402.17
5399,1795,15,2,332.49
5400,1796,59,4,25.85
5401,1796,41,2,81.9
5402,1796,61,2,304.3
5403,1796,35,1,243.26
5404,1796,38,3,358.47
5405,1797,87,1,433.14
5406,1797,26,2,460.08
5407,1797,9,1,227.46
5408,1797,10,3,201.3
5409,1798,74,3,367.31
5410,1798,63,3,216.4
5411,1798,17,4,498.92
5412,1798,42,4,98.1
5413,1798,47,4,462.2
5414,1799,50,1,77.56
5415,1799,39,1,372.53
5416,1800,72,2,193.25
5417,1801,50,1,115.88
5418,1801,7,4,33.73
5419,1801,51,4,125.89
5420,1801,2,4,126.97
5421,1802,68,1,73.34
5422,1802,55,1,327.02
5423,1802,80,3,420.34
5424,1803,28,1,15.37
5425,1803,22,1,300.26
5426,1803,31,1,404.69
5427,1803,18,1,80.15
5428,1803,44,1,308.07
5429,1804,59,2,386.02
5430,1804,90,3,288.53
5431,1805,15,3,123.32
5432,1805,6,2,484.9
5433,1805,69,1,315.41
5434,1805,60,4,31.07
5435,1805,64,3,459.44
5436,1806,35,3,136.32
5437,1806,37,2,31.48
5438,1806,43,3,349.81
5439,1807,3,1,70.93
5440,1807,77,1,362.0
5441,1808,68,3,318.33
5442,1808,37,2,148.86
5443,1808,52,3,205.09
5444,1808,77,2,434.81
5445,1809,79,2,70.44
5446,1809,90,4,35.64
5447,1809,31,4,196.14
5448,1810,18,1,407.32
5449,1810,4,3,275.46
5450,1810,58,4,15.14
5451,1810,52,2,381.31
5452,1811,9,2,106.4
5453,1812,48,3,23.31
5454,1812,9,2,343.64
5455,1812,93,4,122.9
5456,1813,13,4,253.55
5457,1814,68,4,36.44
5458,1814,48,4,290.32
5459,1814,39,2,97.83
5460,1815,42,2,130.19
5461,1816,8,4,287.91
5462,1816,94,4,484.63
5463,1816,88,3,114.76
5464,1817,41,4,295.93
5465,1817,95,4,70.32
5466,1817,68,1,381.65
5467,1818,96,4,223.02
5468,1818,52,3,425.33
5469,1818,50,2,220.55
5470,1818,25,1,281.33
5471,1818,64,3,359.61
5472,1819,1,4,204.03
5473,1819,7,3,346.47
5474,1819,96,2,485.58
5475,1820,12,4,402.63
5476,1820,1,3,129.74
5477,1820,21,1,286.19
5478,1820,56,1,305.7
5479,1821,19,2,116.34
5480,1821,88,4,114.22
5481,1821,52,2,113.06
5482,1821,24,3,136.95
5483,1822,98,2,167.86
5484,1822,59,2,409.58
5485,1822,76,4,312.48
5486,1822,57,2,136.56
5487,1822,80,4,460.04
5488,1823,44,2,363.26
5489,1823,31,2,32.9
5490,1824,33,1,291.86
5491,1824,79,1,41.98
5492,1825,23,2,382.96
5493,1825,28,3,153.73
5494,1826,78,4,333.32
5495,1826,2,2,445.83
5496,1826,42,4,172.39
5497,1827,89,3,422.94
5498,1828,8,2,449.38
5499,1828,73,4,168.57
5500,1828,29,1,108.85
5501,1829,51,1,11.85
5502,1830,20,2,114.59
5503,1830,56,2,388.99
5504,1830,64,2,457.67
5505,1831,27,4,238.76
5506,1831,93,1,212.94
5507,1831,52,1,477.92
5508,1831,4,3,367.76
5509,1832,47,1,111.59
5510,1832,5,1,126.64
5511,1832,22,3,311.04
5512,1832,37,3,76.28
5513,1833,91,1,323.75
5514,1834,64,1,74.82
5515,1834,83,3,19.07
5516,1834,98,4,241.89
5517,1835,54,2,219.73
5518,1835,1,2,191.91
5519,1835,2,4,416.9
5520,1836,25,2,356.23
5521,1837,52,3,320.8
5522,1837,94,3,473.47
5523,1837,58,1,148.54
5524,1837,63,3,164.38
5525,1837,28,2,61.2
5526,1838,70,4,376.8
5527,1838,77,3,422.64
5528,1838,91,1,136.27
5529,1838,95,4,26.85
5530,1838,2,3,408.8
5531,1839,54,2,80.03
5532,1839,17,4,155.33
5533,1839,76,2,375.2
5534,1840,13,4,59.7
5535,1840,75,2,362.11
5536,1840,14,1,333.66
5537,1841,44,3,285.57
5538,1841,1,2,133.22
5539,1841,58,1,99.4
5540,1842,25,2,77.36
5541,1842,39,3,470.13
5542,1842,82,2,415.09
5543,1842,92,2,177.09
5544,1843,66,4,41.46
5545,1843,17,2,455.41
5546,1843,83,2,230.62
5547,1843,85,4,38.33
5548,1844,67,3,43.02
5549,1844,10,1,198.37
5550,1844,33,2,351.97
5551,1844,60,3,206.4
5552,1844,97,3,201.79
5553,1845,80,4,346.48
5554,1845,50,3,288.01
5555,1845,70,2,442.96
5556,1846,57,1,429.59
5557,1846,16,2,108.65
5558,1847,19,1,291.23
5559,1848,17,1,198.25
5560,1848,42,1,58.49
5561,1848,94,3,451.43
5562,1848,53,4,345.35
5563,1849,67,3,254.64
5564,1849,97,4,168.01
5565,1849,46,3,445.35
5566,1850,56,2,134.84
5567,1851,50,1,13.36
5568,1851,54,4,175.41
5569,1851,8,2,152.67
5570,1852,46,1,213.21
5571,1852,20,3,169.3
5572,1852,39,2,446.97
5573,1853,76,1,387.22
5574,1853,1,4,467.15
5575,1853,26,2,402.82
5576,1854,55,4,456.95
5577,1854,30,1,261.15
5578,1855,94,4,434.96
5579,1855,32,1,231.79
5580,1855,80,4,105.05
5581,1856,28,3,85.4
5582,1856,6,4,39.77
5583,1856,70,3,368.35
5584,1857,78,2,24.89
5585,1857,28,3,375.89
5586,1857,2,3,337.31
5587,1857,78,4,322.61
5588,1857,74,4,302.22
5589,1858,44,2,421.94
5590,1858,15,2,282.07
5591,1858,79,2,187.66
5592,1858,39,3,268.05
5593,1859,46,1,237.38
5594,1859,63,4,378.38
5595,1859,2,3,494.05
5596,1860,82,3,254.15
5597,1860,87,2,290.79
5598,1860,75,1,445.25
5599,1860,56,1,78.77
5600,1860,79,1,92.61
5601,1861,6,3,82.1
5602,1861,46,2,485.03
5603,1861,36,2,172.74
5604,1862,40,1,239.64
5605,1862,13,2,30.03
5606,1862,61,4,335.84
5607,1862,59,3,270.97
5608,1862,15,3,308.73
5609,1863,55,1,261.61
5610,1863,88,3,496.78
5611,1863,65,2,108.72
5612,1864,41,2,421.16
5613,1864,36,4,351.2
5614,1864,21,1,289.57
5615,1864,29,2,326.88
5616,1864,55,2,485.83
5617,1865,49,3,364.06
5618,1866,54,3,91.22
5619,1866,67,4,153.34
5620,1866,57,2,58.34
5621,1866,50,2,352.9
5622,1866,76,4,99.08
5623,1867,68,1,192.05
5624,1867,65,1,239.68
5625,1868,49,3,391.68
5626,1868,73,3,412.63
5627,1869,76,4,315.2
5628,1869,20,1,467.45
5629,1869,93,2,75.42
5630,1870,16,2,330.34
5631,1870,75,4,316.09
5632,1871,30,2,443.11
5633,1872,98,1,27.6
5634,1872,35,4,165.02
5635,1872,71,4,37.26
5636,1872,58,3,406.86
5637,1873,10,3,354.6
5638,1873,41,4,216.15
5639,1873,68,3,109.24
5640,1873,70,1,494.53
5641,1873,96,1,423.07
5642,1874,46,4,261.95
5643,1874,78,1,167.0
5644,1875,78,3,191.1
5645,1876,71,2,208.44
5646,1876,71,2,257.71
5647,1876,68,4,211.4
5648,1876,3,1,432.01
5649,1877,31,4,48.84
5650,1877,24,4,343.82
5651,1877,86,1,468.47
5652,1877,43,1,319.7
5653,1878,73,1,85.8
5654,1879,98,4,425.19
5655,1879,18,1,260.26
5656,1879,63,1,327.94
5657,1879,50,1,458.55
5658,1879,7,1,437.81
5659,1880,100,2,117.53
5660,1880,19,2,298.85
5661,1880,30,4,281.11
5662,1880,91,2,144.7
5663,1881,78,4,334.06
5664,1881,32,4,461.45
5665,1881,63,3,31.68
5666,1881,79,3,235.52
5667,1881,94,4,432.5
5668,1882,89,2,175.78
5669,1882,63,4,16.5
5670,1883,99,2,372.47
5671,1883,85,2,421.53
5672,1883,43,2,59.07
5673,1883,88,3,319.74
5674,1884,5,4,341.3
5675,1884,12,3,72.22
5676,1884,87,4,312.75
5677,1885,36,3,358.35
5678,1885,48,3,31.91
5679,1886,10,2,61.29
5680,1886,62,3,41.31
5681,1886,90,1,329.19
5682,1886,30,1,378.75
5683,1886,26,3,426.91
5684,1887,81,4,65.78
5685,1887,100,4,411.38
5686,1887,75,1,374.39
5687,1887,58,4,440.39
5688,1888,19,4,273.49
5689,1888,39,2,323.02
5690,1888,66,3,185.01
5691,1888,61,3,139.07
5692,1888,98,3,22.12
5693,1889,55,4,365.56
5694,1889,9,3,409.06
5695,1890,79,2,469.44
5696,1890,98,3,245.09
5697,1890,27,4,257.96
5698,1890,64,1,183.98
5699,1891,21,4,356.15
5700,1891,30,2,334.65
5701,1891,72,1,259.43
5702,1892,12,1,76.99
5703,1892,91,3,284.01
5704,1893,30,2,498.01
5705,1893,12,2,95.77
5706,1893,95,4,428.72
5707,1894,81,1,279.5
5708,1894,75,3,273.4
5709,1894,4,4,400.58
5710,1895,50,2,156.95
5711,1895,50,4,357.42
5712,1895,45,2,366.31
5713,1895,84,3,276.94
5714,1896,79,4,141.19
5715,1897,1,4,41.18
5716,1898,22,1,474.67
5717,1898,13,1,261.67
5718,1898,10,4,286.63
5719,1899,98,1,121.68
5720,1899,86,3,420.51
5721,1899,8,4,199.44
5722,1900,27,3,410.48
5723,1900,37,4,407.32
5724,1900,17,1,370.61
5725,1900,37,2,272.65
5726,1900,99,2,485.84
5727,1901,82,2,218.13
5728,1902,83,1,291.82
5729,1902,24,4,356.47
5730,1902,25,1,283.34
5731,1903,16,4,231.69
5732,1903,53,4,495.07
5733,1903,1,4,476.75
5734,1903,96,2,498.72
5735,1904,5,2,146.16
5736,1904,17,2,398.78
5737,1904,29,2,343.22
5738,1904,70,3,310.72
5739,1905,27,1,450.83
5740,1906,54,4,281.33
5741,1906,95,4,185.46
5742,1906,58,1,55.96
5743,1906,82,1,170.42
5744,1907,16,3,408.98
5745,1907,79,3,153.95
5746,1907,100,2,113.53
5747,1908,51,1,234.38
5748,1908,40,3,222.8
5749,1908,49,2,435.59
5750,1909,32,1,279.3
5751,1910,9,2,196.01
5752,1910,83,3,370.18
5753,1910,82,4,447.88
5754,1910,98,3,184.45
5755,1911,57,2,248.12
5756,1911,34,4,426.9
5757,1912,4,3,307.85
5758,1913,23,3,11.22
5759,1913,94,3,178.2
5760,1914,88,3,391.95
5761,1914,52,3,438.75
5762,1915,69,2,98.48
5763,1915,39,2,290.6
5764,1915,30,4,379.96
5765,1915,47,1,133.82
5766,1916,90,4,368.3
5767,1916,62,1,193.16
5768,1916,26,3,294.33
5769,1917,34,3,55.47
5770,1917,60,4,267.73
5771,1918,18,3,114.69
5772,1918,75,1,151.86
5773,1918,57,3,149.85
5774,1918,55,4,328.81
5775,1918,7,1,261.78
5776,1919,8,3,256.0
5777,1919,69,1,364.31
5778,1919,11,4,482.86
5779,1919,11,3,111.0
5780,1919,9,3,55.13
5781,1920,69,2,222.24
5782,1920,14,4,93.71
5783,1920,71,1,248.08
5784,1921,79,4,57.69
5785,1922,17,3,217.39
5786,1922,7,3,382.88
5787,1922,84,4,324.73
5788,1922,55,1,79.97
5789,1923,93,2,129.75
5790,1923,34,1,192.42
5791,1923,26,2,356.3
5792,1923,7,1,208.08
5793,1923,24,2,105.67
5794,1924,83,4,438.4
5795,1924,3,3,455.88
5796,1924,18,3,458.6
5797,1924,13,2,151.27
5798,1924,20,1,151.75
5799,1925,5,4,210.34
5800,1926,41,3,46.94
5801,1927,52,2,19.36
5802,1927,27,4,447.49
5803,1927,18,2,73.08
5804,1927,41,3,28.31
5805,1927,76,2,435.84
5806,1928,7,2,335.77
5807,1928,84,3,195.11
5808,1929,95,1,480.83
5809,1930,15,1,426.66
5810,1930,40,2,135.45
5811,1930,13,2,119.58
5812,1930,23,2,121.63
5813,1930,49,3,98.95
5814,1931,94,2,87.58
5815,1932,53,3,174.41
5816,1932,28,3,173.3
5817,1932,52,3,100.98
5818,1932,39,3,388.53
5819,1932,1,4,219.82
5820,1933,56,3,295.99
5821,1933,23,4,104.73
5822,1934,97,3,131.28
5823,1935,32,4,316.3
5824,1935,71,3,334.32
5825,1935,61,3,96.9
5826,1935,100,2,184.54
5827,1936,50,3,347.3
5828,1937,73,3,408.9
5829,1937,98,1,141.08
5830,1937,48,4,480.62
5831,1937,66,2,437.45
5832,1938,14,4,214.08
5833,1939,48,4,393.55
5834,1939,75,2,132.11
5835,1939,57,3,88.03
5836,1940,41,4,222.81
5837,1940,72,2,175.65
5838,1940,82,4,72.37
5839,1941,20,3,376.49
5840,1941,91,3,109.25
5841,1941,76,4,251.99
5842,1941,44,2,155.93
5843,1941,83,4,50.08
5844,1942,96,4,475.94
5845,1942,28,2,168.75
5846,1942,43,3,211.3
5847,1942,74,4,130.71
5848,1943,51,4,394.55
5849,1944,61,2,155.06
5850,1944,97,2,311.8
5851,1944,46,1,213.49
5852,1944,65,2,340.17
5853,1944,66,1,59.74
5854,1945,32,4,53.31
5855,1945,27,1,253.58
5856,1946,61,2,195.97
5857,1946,99,2,389.76
5858,1946,36,1,472.06
5859,1946,71,4,409.11
5860,1947,36,2,199.43
5861,1948,16,2,67.73
5862,1948,26,3,205.13
5863,1948,57,3,393.67
5864,1948,83,4,100.13
5865,1948,96,3,420.78
5866,1949,90,2,200.41
5867,1949,52,3,178.79
5868,1949,25,2,459.41
5869,1949,96,1,235.4
5870,1949,51,3,15.56
5871,1950,86,3,257.76
5872,1950,15,1,496.8
5873,1950,90,2,324.6
5874,1950,73,4,362.12
5875,1950,53,4,53.33
5876,1951,71,1,211.73
5877,1951,29,2,117.04
5878,1951,50,1,26.1
5879,1951,99,1,93.21
5880,1952,100,1,65.66
5881,1952,35,2,288.17
5882,1952,11,1,383.1
5883,1952,35,2,120.95
5884,1952,86,3,115.57
5885,1953,27,4,331.83
5886,1953,13,3,271.4
5887,1953,73,3,32.34
5888,1953,8,3,53.42
5889,1954,28,4,251.88
5890,1955,70,1,497.05
5891,1956,37,1,206.22
5892,1957,7,1,388.11
5893,1957,21,3,331.52
5894,1957,72,1,83.76
5895,1957,16,4,428.08
5896,1957,5,4,458.83
5897,1958,19,1,130.76
5898,1959,96,2,136.33
5899,1960,20,3,281.22
5900,1960,26,1,112.67
5901,1960,90,1,218.48
5902,1961,76,1,247.98
5903,1961,70,1,110.65
5904,1961,42,4,38.79
5905,1961,90,4,58.45
5906,1962,18,4,66.84
5907,1963,3,3,463.85
5908,1964,86,3,454.04
5909,1964,67,1,89.17
5910,1965,16,1,151.77
5911,1965,59,2,421.79
5912,1965,63,3,165.39
5913,1965,78,1,388.58
5914,1965,61,2,485.18
5915,1966,38,3,250.52
5916,1966,10,4,101.89
5917,1966,11,2,281.51
5918,1966,64,1,459.81
5919,1966,15,3,311.19
5920,1967,37,1,393.4
5921,1967,20,2,132.26
5922,1967,7,1,180.69
5923,1967,11,1,357.89
5924,1968,53,2,172.43
5925,1968,24,4,483.25
5926,1968,71,4,42.55
5927,1969,42,3,175.2
5928,1969,64,2,381.25
5929,1969,1,3,447.78
5930,1970,93,3,148.67
5931,1970,60,1,467.78
5932,1971,46,3,265.09
5933,1971,37,4,201.31
5934,1971,4,2,490.77
5935,1971,81,3,61.92
5936,1971,45,3,222.02
5937,1972,100,2,189.15
5938,1972,24,3,444.39
5939,1972,12,4,322.69
5940,1972,52,4,86.47
5941,1973,4,3,208.5
5942,1973,2,3,197.56
5943,1974,11,1,335.04
5944,1974,84,3,430.92
5945,1974,29,3,64.5
5946,1974,49,1,493.55
5947,1975,34,4,431.96
5948,1975,66,1,395.85
5949,1975,14,4,391.23
5950,1975,82,1,11.68
5951,1975,77,4,210.5
5952,1976,98,3,494.25
5953,1977,19,4,76.43
5954,1978,25,4,209.75
5955,1979,85,1,69.64
5956,1979,19,2,78.6
5957,1979,72,2,98.68
5958,1979,69,2,149.12
5959,1979,20,3,240.81
5960,1980,78,2,185.38
5961,1980,35,3,25.66
5962,1980,97,1,29.12
5963,1980,15,3,231.66
5964,1980,14,2,192.78
5965,1981,4,2,180.04
5966,1982,100,2,166.16
5967,1982,22,4,464.55
5968,1982,1,2,462.53
5969,1983,90,3,67.65
5970,1983,72,3,478.69
5971,1983,60,1,303.41
5972,1983,70,2,24.31
5973,1984,39,1,21.63
5974,1985,92,3,455.92
5975,1986,79,2,157.63
5976,1986,17,3,437.08
5977,1986,34,1,465.62
5978,1987,59,4,282.28
5979,1987,81,3,369.05
5980,1987,23,2,279.8
5981,1988,29,2,21.06
5982,1989,72,4,490.86
5983,1989,30,1,340.11
5984,1989,99,4,283.57
5985,1990,85,2,57.7
5986,1991,31,4,132.78
5987,1991,2,4,302.17
5988,1991,71,3,409.02
5989,1991,64,3,479.33
5990,1991,40,3,300.25
5991,1992,95,3,101.42
5992,1993,56,4,305.34
5993,1994,46,1,347.84
5994,1994,70,2,264.71
5995,1994,9,4,17.24
5996,1994,54,1,200.37
5997,1994,58,4,127.89
5998,1995,6,3,227.59
5999,1995,19,1,205.55
6000,1995,29,4,213.04
6001,1996,71,1,156.43
6002,1996,29,1,78.61
6003,1996,25,1,260.89
6004,1996,79,4,364.21
6005,1997,51,2,323.67
6006,1997,59,3,141.98
6007,1997,24,4,431.24
6008,1997,2,3,403.33
6009,1997,31,3,340.9
6010,1998,39,3,95.31
6011,1998,36,1,385.73
6012,1999,40,4,357.62
6013,2000,51,3,177.58
